ID,TIF DISTRICT,PROJECT NAME,ADDRESS,DEVELOPER,PROJECT ID,PROJECT DESCRIPTION,CDC DATE,APPROVED AMOUNT,TOTAL PROJECT COST,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
11042,Michigan/Cermak,IGA - CTA - Cermak Green Line Station,1 E Cermak Rd,Chicago Transit Authority,,An intergovernmental agreement between the City of Chicago and Chicago Transit Authority. -IGA pending,09/03/2014,$4000000,$57000000,1176664.643472071,1889726.376423903,41.852757917,-87.627067048,"(41.852757917146846, -87.6270670482994)"
1783,Central West,IGA - CPD - Park 0211 - Skinner - Chueng Phase II Env,1358 W Monroe St,Chicago Park District,2141,An intergovernmental agreement between the City of Chicago and Chicago Park District. -IGA pending,05/16/2011,$200000,$200000,1167112.476917932,1899709.116018473,41.88036163,-87.661839706,"(41.880361630140726, -87.6618397064397)"
500278,Western Avenue North,Welles Park (5070),2333 W Sunnyside Av,Chicago Park District,,An intergovernmental agreement between the City of Chicago and Chicago Park District.,05/06/2014,$1300000,$1300000,1159833.187778374,1929783.383947934,41.96304075,-87.687737117,"(41.96304074988563, -87.68773711730951)"
500468,West Irving Park,Merrimac Park,6343 W Irving Park Rd,Chicago Park District,,An intergovernmental agreement between the City of Chicago and Chicago Park District.,04/25/2012,$615000,$615000,1133179.255095421,1925871.599320881,41.952815664,-87.785827292,"(41.95281566373787, -87.78582729161174)"
1639,Western Avenue South,IGA - CBE - Lane Tech,2501 W Addison St,Chicago Board of Education,1021,An intergovernmental agreement between the City of Chicago and Chicago Board of Education.,06/01/2011,$1892100,$4000000,1158975.392168648,1923791.7051003,41.946616932,-87.691056027,"(41.946616932301644, -87.6910560273057)"
11068,Canal/Congress,IGA - CTA - Bus Rapid Transit - Loop - Canal Congress,620 W Madison St,Chicago Transit Authority,,An intergovernmental agreement between the City of Chicago and Chicago Transit Authority.  -IGA pending,12/01/2014,$24802500,$37912500,1172070.521683419,1900322.247151457,41.881936209,-87.643616316,"(41.88193620918798, -87.64361631603194)"
1637,Pilsen Industrial Corridor,IGA - CBE - Whittier ES,1900 W 23rd St,Chicago Board of Education,1018,An intergovernmental agreement between the City of Chicago and Chicago Board of Education. -IGA pending,05/06/2014,$2887000,$2887000,1164042.173673138,1888805.999444962,41.85050786,-87.673421262,"(41.85050785981925, -87.67342126172662)"
1757,Northwest Industrial Corridor,IGA - CPD - Park 1021 - Augusta,4433 W Augusta Bv,Chicago Park District,2110,An intergovernmental agreement between the City of Chicago and Chicago Park District. -IGA pending,01/24/2012,$145000,$400000,1146492.736009884,1906249.488804987,41.898726904,-87.737386948,"(41.89872690382653, -87.73738694842851)"
500259,Portage Park,Kilbourn Park (5014),3501 N Kilbourn Av,Chicago Park District,,An intergovernmental agreement between the City of Chicago and Chicago Park District. - IGA pending,02/04/2014,$350000,$350000,1145798.92984936,1922927.007992095,41.944504853,-87.739511109,"(41.94450485327174, -87.73951110906468)"
10901,Western Avenue South,IGA - CBE - Coonley 2,4046 N Leavitt St,Chicago Board of Education,,An intergovernmental agreement between the City of Chicago and Chicago Board of Education.,03/06/2013,$16500000,$16500000,1160924.13677464,1927061.470285601,41.955549054,-87.683801946,"(41.95554905400421, -87.68380194599335)"
11051,Western Avenue North,CPS - McPherson,4728 N Wolcott Av,Chicago Board of Education,,An intergovernmental agreement between the City of Chicago and Chicago Public Schools.,05/06/2014,$400000,$800000,1162923.518774442,1931558.605207937,41.96784758,-87.676325045,"(41.96784758016131, -87.67632504502491)"
10776,Pilsen Industrial Corridor,Dvorak Park,1119 W Cullerton St,Chicago Park District,,An intergovernmental agreement between the City of Chicago and Chicago Park District. - IGA pending,12/01/2014,$996438,$1596438,1169344.83783134,1890530.074482779,41.855125399,-87.653909513,"(41.85512539908426, -87.65390951290289)"
11084,Canal/Congress,CTA - Blue Line Modernization - Your New Blue,503 W Jackson Dr,Chicago Transit Authority,,CTA - Blue Line Modernization - Your New Blue- IGA pending,03/10/2014,$1250000,$63000000,1173142.268140961,1898871.956083367,41.877932814,-87.639723951,"(41.8779328138283, -87.63972395118367)"
10447,Galewood/Armitage Industrial,Amundsen Park,6200 W Bloomingdale Av,Chicago Park District,,An intergovernmental agreement between the City of Chicago and Chicago Park District. IGA pending,06/03/2014,$2850000,$2850000,1134782.764508551,1911356.236967749,41.912955617,-87.780276811,"(41.91295561718631, -87.78027681122344)"
11100,Near North,IGA - CPS - Walter Payton HS Annex,1034 N Wells St,Chicago Board of Education,,An intergovernmental agreement between the City of Chicago and Chicago Public Schools. - IGA pending,05/06/2014,$20000000,$20000000,1174484.637777332,1907490.081862483,41.901551566,-87.634537445,"(41.90155156567868, -87.63453744491137)"
500277,Midwest,Garfield Conservatory (5047),100 N Central Park Dr,Chicago Park District,,An intergovernmental agreement between the City of Chicago and Chicago Park District. -IGA pending,06/03/2014,$3000000,$15205000,1152446.686084639,1900689.923393381,41.883355322,-87.715665232,"(41.88335532231401, -87.71566523159699)"
11066,Midwest,Garfield Park Dome,120 N Central Park Dr,Chicago Park District,,An intergovernmental agreement between the City of Chicago and Chicago Park District. -IGA pending,06/03/2014,$2500000,$2500000,1152350.443070698,1900796.912667941,41.883650812,-87.716015819,"(41.88365081237322, -87.71601581859323)"
11072,Foster and California,CPS - Budlong Elementary,2701 W Foster Av,Chicago Public Schools,,"Budlong Elementary, Bathroom Improvements - IGA pending",01/06/2015,$2200000,$2200000,1157387.173408606,1934388.086562997,41.975726519,-87.696604427,"(41.97572651851171, -87.69660442713682)"
11073,Humboldt Park Commercial,CPS - Jose De Diego Elementary,1313 N Claremont Av,Chicago Public Schools,,Jose De Diego Elementary School -  IGA pending,05/01/2013,$400000,$552000,1160540.668585086,1908752.313741814,41.905315489,-87.685720055,"(41.905315488660484, -87.6857200549393)"
11057,South Chicago,CPS - Nino's Heroes,8344 S Commercial Av,Chicago Board of Education,,Nino's Heroes - IGA pending,08/12/2013,$2400000,$2400000,1197504.847009737,1850181.747968283,41.743749689,-87.551898131,"(41.743749689418706, -87.55189813096123)"
11055,Western Avenue North,CPS - Amundsen HS 2013,5110 N Damen Av,Chicago Public Schools,,An intergovernmental agreement between the City of Chicago and Chicago Board of Education.,08/12/2013,$500000,$965000,1162034.156601624,1934187.196346798,41.975079215,-87.679521391,"(41.97507921514951, -87.67952139085273)"
11069,Clark/Ridge,CPS - Pierce Elementary,1423 W Bryn Mawr Av,Chicago Board of Education,,Pierce Elementary School Fieldhouse and Air Conditioners - IGA pending,10/03/2013,$350000,$350000,1165723.80351755,1937258.242590764,41.983428189,-87.665865373,"(41.98342818917878, -87.66586537292214)"
11080,Madison/Austin Corridor,"CPS - Spencer, Tilton, and Melody",223 N Keeler Av,Chicago Board of Education,,"CPS - Spencer, Tilton, and Melody - IGA pending",03/10/2014,$2700000,$2700000,1148397.097009934,1900931.416771236,41.884097026,-87.73052949,"(41.88409702569362, -87.73052949018061)"
11037,24th/Michigan,CPS - National Teachers Academy Field,2300 S Dearborn St,Chicago Board of Education,,National Teachers Academy and Community Field - IGA pending,07/01/2014,$4600000,$4600000,1176314.713460174,1889071.168012676,41.850967869,-87.62837113,"(41.85096786933982, -87.6283711302595)"
11071,Ewing Avenue,CPS - Hope Manor II,10347 S Ewing Av,Chicago Public Schools,,"Addams and Gallistal School Improvements, Additional Funding Request",01/06/2015,$1000000,$1000000,1202203.352685319,1836767.746692188,41.706822316,-87.535138605,"(41.70682231634241, -87.53513860508505)"
11067,Pulaski Corridor,CPS - Ames Elementary,1920 N Hamlin Av,Chicago Public Schools,,CPS - Ames Elementary IGA - pending,12/03/2013,$4500000,$4500000,1150696.779355279,1912593.822858145,41.916055193,-87.721779453,"(41.91605519289756, -87.72177945326514)"
11043,63rd/Ashland,CPS - Lindblom Academy,6100 S Winchester Av,Chicago Public Schools,,Lindblom High School Parking Lot,08/12/2013,$500000,$2100000,1164364.22794486,1864173.166471642,41.782905776,-87.672934077,"(41.78290577596, -87.6729340773917)"
11070,Ewing Avenue,CPS - Addams and Gallistal,10347 S Ewing Av,Chicago Public Schools,,Addams and Gallistal - 10th Ward School Improvement Program - IGA pending,03/10/2014,$3400000,$3400000,1202203.352685319,1836767.746692188,41.706822316,-87.535138605,"(41.70682231634241, -87.53513860508505)"
11044,63rd/Ashland,CPS - Lindblom Academy additional,6100 S Winchester Av,Chicago Public Schools,,"Lindblom Academy Parking Lot, Additional Funding",08/05/2014,$1600000,$2100000,1164364.22794486,1864173.166471642,41.782905776,-87.672934077,"(41.78290577596, -87.6729340773917)"
11047,Western/Ogden,CPS - Plamondon 2013,2642 W 15th Pl,Chicago Board of Education,,CPS - Plamondon - IGA pending,08/12/2013,$3000000,$3000000,1158816.302339889,1892329.995961976,41.86028668,-87.692504681,"(41.86028667955628, -87.6925046809117)"
11065,Roosevelt/Cicero Industrial Corridor,CPS - Rockne Stadium lighting,1117 S Central Av,Chicago Board of Education,,CPS - Rockne Stadium lighting - IGA pending,09/04/2013,$700000,$700000,1139307.197665271,1894636.296407332,41.866992744,-87.764062368,"(41.86699274439651, -87.76406236776494)"
1031,Clark/Ridge,CPS - Senn High School,5900 N Glenwood Av,Chicago Board of Education,910,Intergovernmental Agreement with the Board of Education to provide TIF funds to reimburse CPS for rehabilitation of Senn High School's auditorium.,11/16/2011,$1000000,$3301000,1165871.809887314,1939308.369463206,41.989050629,-87.665262221,"(41.989050628507, -87.66526222088731)"
11050,Western Avenue North,CPS - Amundsen HS,5110 N Damen Av,Chicago Public Schools,,Amundsen High School Improvements - IGA pending,12/01/2014,$2600000,$6200000,1162034.156601624,1934187.196346798,41.975079215,-87.679521391,"(41.97507921514951, -87.67952139085273)"
11077,Midwest,CPS - Penn School,1616 S Avers Av,Chicago Board of Education,,An intergovernmental agreement between the City of Chicago and Chicago Public Schools.,08/12/2013,$1150000,$1330000,1150967.365132918,1891574.241666928,41.858369947,-87.72133609,"(41.85836994740216, -87.72133608972533)"
11041,47th/State,CPS - Burke HS,5356 S Dr Martin Luther King Jr Dr,Chicago Public Schools,,Burke High School - IGA pending,08/12/2013,$1000000,$1200000,1179801.46915742,1869357.523355498,41.796792845,-87.616178092,"(41.79679284535837, -87.61617809193172)"
10949,Chicago/Central Park,West Humboldt Place - Children's Place,3533 W Chicago Av,Children's Place Association,,"The Children's Place Association proposes construction of a 13 unit, 3 story rental building with subsidized apartments for low-income families in which at least one member (head of household) has a disability. The housing will be permanent housing and include onsite supportive services and space for resident activities on the first floor. These amenities include a community room, communal kitchen, and a computer resource area. Supportive services will be provided to all tenants by Children's Place and will include case management, family success coaching, mental health therapy, job training and educational assistance. The building will contain studio, two-bedroom and three-bedroom units. All of the units will be available to people with disabilities. The exterior of the building will be a brick veneer with fiber cement panels running vertically between the windows on the second and third floors. There will be a surface parking lot with 9 spaces which will be accessed off of an adjoining alley directly south of the building.",09/13/2013,$1000000,$5042724,1152554.526130766,1905066.454818083,41.895362838,-87.715153454,"(41.89536283762286, -87.7151534540884)"
